sku;country;stock_flat;stock_atomic;last_update_flat;last_update_atomic;publication_status_atomic;publication_status_flat
H002796S 10;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002796S 14;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002796S 15;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002796S 16;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002796S 17;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002799S 28;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002799S 29;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002809S 03;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002809S 04;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002809S 07;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002809S 09;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002811S 15;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002813S 02;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002814S 03;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002814S 09;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002816S 16;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002828S 02;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002828S 03;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002828S 06;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002828S 11;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002828S 13;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002832S 02;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002832S 09;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002832S 13;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002838S 07;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002841S 01;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002841S 02;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002841S 03;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002841S 09;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002844S 02;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002844S 03;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002844S 04;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002844S 05;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002844S 06;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002844S 07;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002844S 08;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002844S 13;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002845S 05;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002845S 10;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002845S 11;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002845S 15;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002846S 04;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002846S 09;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002849S 03;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002849S 08;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002849S 09;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002849S 11;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002849S 24;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002849S 25;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002855S 03;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002855S 05;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002855S 06;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002855S 10;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002857S 01;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002857S 02;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002857S 11;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002857S 16;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002859S 06;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002859S 25;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002867S 01;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002867S 03;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002867S 05;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002867S 08;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002867S 09;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002867S 11;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002874S 03;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002874S 04;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002874S 06;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002874S 07;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002874S 11;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002874S 16;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002881S 08;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002881S 10;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002881S 19;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002882S 06;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002882S 09;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002882S 11;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002882S 12;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002882S 13;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002882S 20;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002882S 22;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002898S 03;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002898S 07;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002898S 09;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002898S 16;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002898S 23;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002898S 26;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002898S 27;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002898S 29;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002909T 22;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002909T 25;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002909T 26;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002910S 01;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002910S 02;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002910S 04;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002910S 05;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002910S 10;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002910S 12;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002910S 23;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002916S 06;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002916S 07;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002916S 08;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002916S 09;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002916S 11;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002916S 13;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002916S 14;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002916S 15;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002916S 16;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002916S 17;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002918S 03;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002918S 06;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002918S 09;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002918S 10;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002918S 11;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002918S 12;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002918S 13;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002918S 16;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002919S 01;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002919S 03;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002919S 04;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002919S 05;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002919S 06;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002919S 08;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002919S 11;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002919S 12;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002919S 13;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002919S 14;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002919S 15;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002928S 09;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002928S 12;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002928S 13;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002928S 15;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002928S 16;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002928S 18;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002928S 19;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002928S 21;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002928S 22;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002934S 03;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002934S 12;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002934S 13;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002934S 14;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002934S 16;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002934S 17;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002941S 04;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002941S 06;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002941S 08;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002941S 10;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002941S 12;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002941S 13;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002941S 16;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002942S 03;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002942S 07;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002942S 08;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002942S 09;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002942S 10;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002942S 11;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002942S 13;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002942S 14;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002942S 15;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002942S 16;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002942S 17;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002953S 01;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002953S 02;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002953S 03;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002953S 04;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002953S 07;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002953S 09;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002953S 10;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002958S 01;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002958S 02;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002958S 03;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002958S 04;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002958S 05;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002958S 09;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002958S 11;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002958S 13;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002958S 15;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002958S 16;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002959S 02;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002959S 03;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002959S 06;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002959S 07;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002959S 08;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002959S 09;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002959S 10;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002959S 11;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002959S 13;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002959S716;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002962S 04;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002962S 05;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002962S 07;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002962S 09;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002962S 11;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002962S 14;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002968S 05;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002968S 09;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002968S 10;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002968S 12;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002974S 01;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002974S 04;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002974S 08;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002974S 09;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002974S 11;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002974S 12;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002974S 13;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002974S 14;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002982S 01;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002982S 03;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002982S 05;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002982S 06;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002982S 09;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002982S 13;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002982S 14;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002983S 01;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002983S 04;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002983S 05;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002983S 06;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002983S 07;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002983S 09;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002983S 10;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002983S 12;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002983S 13;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002983S 14;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002987S 01;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002987S 02;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002987S 03;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002987S 05;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002987S 06;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002987S 07;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002987S 09;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002987S 10;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002987S 11;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002987S 12;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002987S 13;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002990S 04;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002990S 05;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002990S 15;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002990S 16;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002990S 17;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002990S 18;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002990S 19;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002990S 20;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002992S 01;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002992S 02;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002992S 06;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002992S 08;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002992S 09;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002992S 11;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002992S 13;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002992S 15;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002993S 01;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002993S 04;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002993S 05;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002993S 07;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002993S 08;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002993S 09;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H002993S 10;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H003002S 01;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H003002S 02;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H003002S 04;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H003002S 05;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H003002S 06;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H003002S 07;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H003002S 08;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H003002S 09;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H003002S 12;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H003002S 13;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H003002S 15;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H003012S 02;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H003012S 03;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H003012S 04;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H003012S 11;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H003012S 12;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H003012S 13;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H003012S 15;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H003012S 17;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H003015S 01;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H003015S 03;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H003015S 05;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H003015S 07;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H003015S 10;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H003015S 12;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H003015S 13;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H003015S 15;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H003016S 01;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H003016S 02;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H003016S 03;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H003016S 04;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H003016S 05;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H003016S 06;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H003016S 07;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H003016S 08;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H003016S 09;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H003018S 01;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H003018S 02;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H003018S 04;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H003018S 07;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H003018S 08;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H003018S 09;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H003018S 10;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H003018S 12;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H003021S 01;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H003021S 03;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H003021S 04;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H003021S 05;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H003021S 06;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H003021S 07;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H003021S 09;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H003021S 10;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H003021S 11;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H003021S 12;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H003025S 01;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H003025S 02;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H003025S 03;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H003025S 04;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H003025S 07;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
H003025S 08;FR;0;0;2020-01-01 12:00:00;2021-01-18 8:56:49;0;1
